甚	出现次数为844  	哈夫曼编码为0000100100
好	出现次数为510  	哈夫曼编码为01001101011
读	出现次数为112  	哈夫曼编码为0001111000110
性	出现次数为264  	哈夫曼编码为010110101110
宽	出现次数为120  	哈夫曼编码为0011011100010
语	出现次数为280  	哈夫曼编码为011100100101
怒	出现次数为1152 	哈夫曼编码为1000000101
形	出现次数为98   	哈夫曼编码为11110101010101
色	出现次数为392  	哈夫曼编码为111101010000
素	出现次数为204  	哈夫曼编码为1111110100010
志	出现次数为236  	哈夫曼编码为001011111010
专	出现次数为180  	哈夫曼编码为1101110010001
生	出现次数为1396 	哈夫曼编码为1011111011
身	出现次数为1106 	哈夫曼编码为0110101001
尺	出现次数为152  	哈夫曼编码为1001010101100
寸	出现次数为134  	哈夫曼编码为0110000110011
两	出现次数为1528 	哈夫曼编码为1110011101
耳	出现次数为822  	哈夫曼编码为11111110010
垂	出现次数为110  	哈夫曼编码为0001100011010
肩	出现次数为24   	哈夫曼编码为1111000011111110
双	出现次数为186  	哈夫曼编码为1110001010110
过	出现次数为1024 	哈夫曼编码为0100110111
膝	出现次数为34   	哈夫曼编码为011001110000000
目	出现次数为400  	哈夫曼编码为111110000010
顾	出现次数为410  	哈夫曼编码为111111100001
如	出现次数为3360 	哈夫曼编码为00000110
冠	出现次数为98   	哈夫曼编码为11110101010110
唇	出现次数为44   	哈夫曼编码为110100111000101
涂	出现次数为60   	哈夫曼编码为00110111010110
脂	出现次数为8    	哈夫曼编码为01010010000010010
景	出现次数为164  	哈夫曼编码为1010111101101
阁	出现次数为132  	哈夫曼编码为0101111001000
玄	出现次数为3852 	哈夫曼编码为00111010
孙	出现次数为2098 	哈夫曼编码为010110011
昔	出现次数为376  	哈夫曼编码为111001000011
贞	出现次数为34   	哈夫曼编码为011001110000001
亭	出现次数为288  	哈夫曼编码为100000011000
坐	出现次数为736  	哈夫曼编码为11011111100
酎	出现次数为2    	哈夫曼编码为0101001010101110001
失	出现次数为792  	哈夫曼编码为11110110011
遗	出现次数为216  	哈夫曼编码为000100011111
这	出现次数为272  	哈夫曼编码为011001011000
枝	出现次数为184  	哈夫曼编码为1101111110100
弘	出现次数为82   	哈夫曼编码为10101111110011
曾	出现次数为382  	哈夫曼编码为111001111010
孝	出现次数为204  	哈夫曼编码为1111110100011
廉	出现次数为32   	哈夫曼编码为010100010110000
亦	出现次数为1224 	哈夫曼编码为1001100101
尝	出现次数为196  	哈夫曼编码为1111010100110
吏	出现次数为196  	哈夫曼编码为1111010100111
早	出现次数为816  	哈夫曼编码为11111100110
丧	出现次数为238  	哈夫曼编码为001101000001
幼	出现次数为246  	哈夫曼编码为010001101001
孤	出现次数为442  	哈夫曼编码为00011011001
母	出现次数为428  	哈夫曼编码为00010000110
贫	出现次数为34   	哈夫曼编码为011001110000010
贩	出现次数为8    	哈夫曼编码为01010010000010011
屦	出现次数为10   	哈夫曼编码为10100100001001111
织	出现次数为12   	哈夫曼编码为11110001001110011
席	出现次数为226  	哈夫曼编码为001001010101
业	出现次数为282  	哈夫曼编码为011101011100
住	出现次数为1198 	哈夫曼编码为1001000101
楼	出现次数为166  	哈夫曼编码为1011000111001
桑	出现次数为66   	哈夫曼编码为01011110101001
村	出现次数为54   	哈夫曼编码为00010010011101
树	出现次数为142  	哈夫曼编码为0111011011000
遥	出现次数为166  	哈夫曼编码为1011000111010
车	出现次数为848  	哈夫曼编码为0000101010
盖	出现次数为346  	哈夫曼编码为101111001011
贵	出现次数为170  	哈夫曼编码为1011100000001
乡	出现次数为188  	哈夫曼编码为1110010001111
儿	出现次数为298  	哈夫曼编码为100100001000
戏	出现次数为88   	哈夫曼编码为11010010110101
叔	出现次数为440  	哈夫曼编码为00011000100
奇	出现次数为204  	哈夫曼编码为1111110100100
！	出现次数为5150 	哈夫曼编码为10100101
资	出现次数为82   	哈夫曼编码为10101111110100
给	出现次数为64   	哈夫曼编码为01010001000111
学	出现次数为152  	哈夫曼编码为1001010101101
郑	出现次数为128  	哈夫曼编码为0100110101011
瓒	出现次数为200  	哈夫曼编码为1111100000110
友	出现次数为70   	哈夫曼编码为01110011001000
矣	出现次数为1884 	哈夫曼编码为001011110
慨	出现次数为48   	哈夫曼编码为111100001011111
厉	出现次数为124  	哈夫曼编码为0100011011001
声	出现次数为1320 	哈夫曼编码为1011000000
夫	出现次数为1186 	哈夫曼编码为1000111100
力	出现次数为724  	哈夫曼编码为11011101010
故	出现次数为1420 	哈夫曼编码为1101011001
？	出现次数为5528 	哈夫曼编码为10111011
豹	出现次数为70   	哈夫曼编码为01110011001001
环	出现次数为114  	哈夫曼编码为0010011110010
燕	出现次数为78   	哈夫曼编码为10011110111010
颔	出现次数为4    	哈夫曼编码为010100100101110101
虎	出现次数为460  	哈夫曼编码为00101000100
貌	出现次数为72   	哈夫曼编码为10000001111001
某	出现次数为1038 	哈夫曼编码为0101011101
翼	出现次数为398  	哈夫曼编码为111101110101
庄	出现次数为120  	哈夫曼编码为0011011100011
卖	出现次数为60   	哈夫曼编码为00110111010111
屠	出现次数为14   	哈夫曼编码为0010000000111110
猪	出现次数为30   	哈夫曼编码为001101111010010
恰	出现次数为92   	哈夫曼编码为11011111101111
室	出现次数为296  	哈夫曼编码为100011100100
宗	出现次数为294  	哈夫曼编码为100010111000
亲	出现次数为926  	哈夫曼编码为0010101010
倡	出现次数为6    	哈夫曼编码为111100010110111011
欲	出现次数为2288 	哈夫曼编码为011101111
破	出现次数为712  	哈夫曼编码为11010111100
安	出现次数为2092 	哈夫曼编码为010110010
恨	出现次数为410  	哈夫曼编码为111111100010
财	出现次数为68   	哈夫曼编码为01100110001100
勇	出现次数为386  	哈夫曼编码为111100110111
同	出现次数为1098 	哈夫曼编码为0110100010
店	出现次数为14   	哈夫曼编码为0010000000111111
饮	出现次数为506  	哈夫曼编码为01001100011
间	出现次数为888  	哈夫曼编码为0001101101
着	出现次数为604  	哈夫曼编码为10010011010
辆	出现次数为82   	哈夫曼编码为10101111110101
歇	出现次数为192  	哈夫曼编码为1111000001100
便	出现次数为1848 	哈夫曼编码为001010100
保	出现次数为452  	哈夫曼编码为00100101000
快	出现次数为104  	哈夫曼编码为0000001101000
斟	出现次数为28   	哈夫曼编码为000111101101101
吃	出现次数为50   	哈夫曼编码为111110001100001
待	出现次数为1126 	哈夫曼编码为0111010010
赶	出现次数为1000 	哈夫曼编码为0100100001
城	出现次数为3640 	哈夫曼编码为00100110
投	出现次数为868  	哈夫曼编码为0001010010
九	出现次数为338  	哈夫曼编码为101101101000
髯	出现次数为78   	哈夫曼编码为10011110111011
重	出现次数为844  	哈夫曼编码为0000100101
枣	出现次数为20   	哈夫曼编码为1010001111100011
丹	出现次数为132  	哈夫曼编码为0101111001001
凤	出现次数为162  	哈夫曼编码为1010011111001
卧	出现次数为268  	哈夫曼编码为011000010100
蚕	出现次数为12   	哈夫曼编码为11110001001110100
眉	出现次数为58   	哈夫曼编码为00101100010000
威	出现次数为424  	哈夫曼编码为00001010011
凛	出现次数为50   	哈夫曼编码为111110001100010
就	出现次数为710  	哈夫曼编码为11010110101
邀	出现次数为78   	哈夫曼编码为10011110111100
叩	出现次数为58   	哈夫曼编码为00101100010001
关	出现次数为2818 	哈夫曼编码为110100110
羽	出现次数为114  	哈夫曼编码为0010011110011
改	出现次数为142  	哈夫曼编码为0111011011001
河	出现次数为530  	哈夫曼编码为01011111110
解	出现次数为678  	哈夫曼编码为10110110110
倚	出现次数为70   	哈夫曼编码为01110011001010
凌	出现次数为120  	哈夫曼编码为0011011100100
杀	出现次数为3002 	哈夫曼编码为111000111
逃	出现次数为356  	哈夫曼编码为110101111010
湖	出现次数为64   	哈夫曼编码为01010001001000
特	出现次数为380  	哈夫曼编码为111001100101
己	出现次数为146  	哈夫曼编码为1000011100011
开	出现次数为714  	哈夫曼编码为11011001001
盛	出现次数为324  	哈夫曼编码为101001111000
祭	出现次数为244  	哈夫曼编码为001111010111
协	出现次数为50   	哈夫曼编码为111110001100011
图	出现次数为650  	哈夫曼编码为10100111111
齐	出现次数为644  	哈夫曼编码为10100100110
乌	出现次数为140  	哈夫曼编码为0111001100000
牛	出现次数为326  	哈夫曼编码为101011101111
礼	出现次数为680  	哈夫曼编码为10111000001
项	出现次数为80   	哈夫曼编码为10100011010110
焚	出现次数为102  	哈夫曼编码为11111101010000
香	出现次数为124  	哈夫曼编码为0100011110000
再	出现次数为770  	哈夫曼编码为11110011010
誓	出现次数为216  	哈夫曼编码为000100100000
虽	出现次数为802  	哈夫曼编码为11111000111
既	出现次数为674  	哈夫曼编码为10110110000
则	出现次数为768  	哈夫曼编码为11100111110
困	出现次数为264  	哈夫曼编码为010110101111
扶	出现次数为270  	哈夫曼编码为011001000001
危	出现次数为364  	哈夫曼编码为110111101001
黎	出现次数为54   	哈夫曼编码为00010010011110
庶	出现次数为240  	哈夫曼编码为001101100110
求	出现次数为478  	哈夫曼编码为00110101110
愿	出现次数为834  	哈夫曼编码为0000010000
实	出现次数为488  	哈夫曼编码为00111101010
鉴	出现次数为24   	哈夫曼编码为1111000011111111
背	出现次数为626  	哈夫曼编码为10011111000
忘	出现次数为132  	哈夫曼编码为0101111001010
恩	出现次数为416  	哈夫曼编码为111111111011
戮	出现次数为110  	哈夫曼编码为0001100011011
毕	出现次数为846  	哈夫曼编码为0000101000
罢	出现次数为320  	哈夫曼编码为101000101101
复	出现次数为754  	哈夫曼编码为11100101000
宰	出现次数为56   	哈夫曼编码为00011110100100
设	出现次数为454  	哈夫曼编码为00100101110
聚	出现次数为384  	哈夫曼编码为111100000001
士	出现次数为1794 	哈夫曼编码为001000010
痛	出现次数为210  	哈夫曼编码为000001011111
醉	出现次数为150  	哈夫曼编码为1001001001000
拾	出现次数为140  	哈夫曼编码为0111001100001
器	出现次数为238  	哈夫曼编码为001101000010
但	出现次数为568  	哈夫曼编码为01110110100
匹	出现次数为328  	哈夫曼编码为101011111000
虑	出现次数为204  	哈夫曼编码为1111110100101
客	出现次数为164  	哈夫曼编码为1010111110100
伙	出现次数为14   	哈夫曼编码为0010000001000000
伴	出现次数为26   	哈夫曼编码为000000111101101
佑	出现次数为12   	哈夫曼编码为11110001001110101
迎	出现次数为928  	哈夫曼编码为0010101111
接	出现次数为808  	哈夫曼编码为11111001011
苏	出现次数为76   	哈夫曼编码为10010101100110
每	出现次数为240  	哈夫曼编码为001101100111
往	出现次数为1540 	哈夫曼编码为1111001100
北	出现次数为916  	哈夫曼编码为0010011111
近	出现次数为614  	哈夫曼编码为10011010001
寇	出现次数为136  	哈夫曼编码为0110010111010
请	出现次数为1214 	哈夫曼编码为1001010001
置	出现次数为148  	哈夫曼编码为1000101110111
管	出现次数为194  	哈夫曼编码为1111001110010
诉	出现次数为92   	哈夫曼编码为11011111110000
意	出现次数为1068 	哈夫曼编码为0110000011
送	出现次数为598  	哈夫曼编码为10010001000
赠	出现次数为54   	哈夫曼编码为00010010011111
银	出现次数为84   	哈夫曼编码为10110100111110
镔	出现次数为2    	哈夫曼编码为0101001010101110010
铁	出现次数为234  	哈夫曼编码为001011011010
斤	出现次数为40   	哈夫曼编码为101000111010001
用	出现次数为1340 	哈夫曼编码为1011001011
谢	出现次数为478  	哈夫曼编码为00110101111
别	出现次数为468  	哈夫曼编码为00101101001
命	出现次数为1798 	哈夫曼编码为001000011
匠	出现次数为26   	哈夫曼编码为000000111101110
打	出现次数为498  	哈夫曼编码为01001000000
股	出现次数为32   	哈夫曼编码为010100010110001
剑	出现次数为674  	哈夫曼编码为10110110001
龙	出现次数为704  	哈夫曼编码为11010010001
偃	出现次数为40   	哈夫曼编码为101000111010010
